model_id,org_id,A,C,O,REL10,R50,n_valid_source
jeonsworld/CarbonVillain-en-10.7B-v3,jeonsworld,0.7094017094017094,0.39147487328670993,-0.3179268361149995,0.11342599816923059,0.18974358974358974,1170
jeonsworld/CarbonVillain-en-10.7B-v4,jeonsworld,0.711965811965812,0.3929330559449729,-0.3190327560208391,0.11425304830935332,0.18803418803418803,1170
jeonsworld/CarbonVillain-en-10.7B-v5,jeonsworld,0.7111111111111111,0.39304722012147386,-0.3180638909896373,0.11346528229290682,0.18803418803418803,1170
jeonsworld/CarbonVillain-en-13B-v1,jeonsworld,0.711965811965812,0.3931146009525945,-0.3188512110132175,0.11377161816774115,0.18803418803418803,1170
jerryjalapeno/nart-100k-7b,jerryjalapeno,0.541025641025641,0.32841567891235895,-0.21260996211328204,0.0525369958173575,0.37435897435897436,1170
jieunhan/solar-merge-v1.0,jieunhan,0.7102564102564103,0.34694349774705957,-0.3633129125093507,0.14289317537488158,0.1606837606837607,1170
jikaixuan/test,jikaixuan,0.6222222222222222,0.3561895382743479,-0.2660326839478743,0.0772871342424212,0.27521367521367524,1170
jikaixuan/test_merged_model,jikaixuan,0.6162393162393163,0.3202237783771692,-0.29601553786214707,0.0935973984900092,0.27692307692307694,1170
jikaixuan/test_model,jikaixuan,0.6222222222222222,0.3561895382743479,-0.2660326839478743,0.0772871342424212,0.27521367521367524,1170
jilp00/Hermes-2-SOLAR-10.7B-Symbolic,jilp00,0.6162393162393163,0.33437986501350025,-0.281859451225816,0.08412582777077147,0.29743589743589743,1170
jilp00/Nous-Hermes-2-SOLAR-10.7B-v1.1,jilp00,0.6393162393162393,0.33297564525383183,-0.30634059406240743,0.10054453045332791,0.26324786324786326,1170
jilp00/OpenHermes-Symbolic-Mistral-7B,jilp00,0.5478632478632479,0.32433001095878705,-0.22353323690446086,0.052730621767550015,0.37264957264957266,1170
jilp00/SOLAR-10.7B-tutored,jilp00,0.6222222222222222,0.3401279088752933,-0.2820943133469289,0.08469339288699117,0.28205128205128205,1170
jingyeom/KoSoLAR-10.7B-v0.2_1.3_dedup_p,jingyeom,0.6307692307692307,0.33460597131865627,-0.2961632594505745,0.09654731585849947,0.2547008547008547,1170
jingyeom/KoSoLAR-10.7B-v0.2_1.4_dedup,jingyeom,0.6008547008547008,0.341388593739912,-0.25946610711478885,0.07132113611341925,0.294017094017094,1170
jingyeom/SOLAR_KO_1.3_deup,jingyeom,0.5598290598290598,0.32218474263241337,-0.23764431719664647,0.061795599796733255,0.335042735042735,1170
jingyeom/freeze_KoSoLAR-10.7B-v0.2_1.4_dedup,jingyeom,0.5846153846153846,0.32302924661572047,-0.2615861379996642,0.0738682277254914,0.3111111111111111,1170
jisukim8873/falcon-7B-case-0,jisukim8873,0.49145299145299143,0.31938075322657866,-0.17207223822641277,0.03512407395066068,0.4341880341880342,1170
jisukim8873/falcon-7B-case-1,jisukim8873,0.47606837606837604,0.3169386935404776,-0.15912968252789844,0.029517307092297117,0.4564102564102564,1170
jisukim8873/falcon-7B-case-2,jisukim8873,0.4717948717948718,0.3171443244040881,-0.1546505473907837,0.02786271660000791,0.4581196581196581,1170
jisukim8873/falcon-7B-case-3,jisukim8873,0.4777777777777778,0.31825932169083654,-0.15951845608694126,0.030595621457024425,0.4564102564102564,1170
jisukim8873/falcon-7B-case-4,jisukim8873,0.47606837606837604,0.3169386935404776,-0.15912968252789844,0.029517307092297117,0.4564102564102564,1170
jisukim8873/falcon-7B-case-5,jisukim8873,0.48376068376068376,0.31812524263127406,-0.1656354411294097,0.031628807827573845,0.4393162393162393,1170
jisukim8873/falcon-7B-case-6,jisukim8873,0.46495726495726497,0.3152373890723418,-0.1497198758849232,0.025930343436146717,0.4700854700854701,1170
jisukim8873/falcon-7B-case-8,jisukim8873,0.4948717948717949,0.3192269422120022,-0.17564485265979268,0.033347531398145204,0.441025641025641,1170
jisukim8873/falcon-7B-case-c,jisukim8873,0.48547008547008547,0.3186017259861342,-0.1668683594839513,0.033280510086547505,0.42905982905982903,1170
jisukim8873/mistral-7B-alpaca-1-epoch,jisukim8873,0.617948717948718,0.32657664616817184,-0.29137207178054614,0.08863109637296807,0.28547008547008546,1170
jisukim8873/mistral-7B-alpaca-case-0-2,jisukim8873,0.6170940170940171,0.3442998637674088,-0.27279415332660834,0.08321979093106625,0.27521367521367524,1170
jisukim8873/mistral-7B-alpaca-case-1-2,jisukim8873,0.5735042735042735,0.3546417766320847,-0.21886249687218878,0.05563245870597823,0.3299145299145299,1170
jisukim8873/mistral-7B-alpaca-case-2-2,jisukim8873,0.635042735042735,0.32763432863460007,-0.30740840640813494,0.09938055596054447,0.26837606837606837,1170
jisukim8873/mistral-7B-alpaca-case-3-2,jisukim8873,0.6222222222222222,0.3386463189463981,-0.28357590327582416,0.08832910140442345,0.2717948717948718,1170
jisukim8873/mistralai-case-0-0,jisukim8873,0.6042735042735042,0.3217559479939906,-0.28251755627951364,0.08426646589676984,0.294017094017094,1170
jisukim8873/mistralai-case-0-1,jisukim8873,0.6085470085470085,0.3253584078672978,-0.2831886006797107,0.08385270904571891,0.29914529914529914,1170
jisukim8873/mistralai-case-1-0,jisukim8873,0.6042735042735042,0.3217559479939906,-0.28251755627951364,0.08426646589676984,0.294017094017094,1170
jisukim8873/mistralai-case-1-1,jisukim8873,0.6094017094017095,0.3244059809571978,-0.28499572844451165,0.08500080100289216,0.29743589743589743,1170
jisukim8873/mistralai-case-2-0,jisukim8873,0.6042735042735042,0.3217559479939906,-0.28251755627951364,0.08426646589676984,0.294017094017094,1170
jisukim8873/mistralai-case-2-1,jisukim8873,0.6094017094017095,0.3198378482384773,-0.2895638611632322,0.08766754901784042,0.2923076923076923,1170
jjaaaww/posi_13b,jjaaaww,0.5965811965811966,0.318323395197331,-0.2782578013838656,0.08043094388386259,0.31794871794871793,1170
jlevin/guanaco-13b-llama-2,jlevin,0.5538461538461539,0.3338276868842519,-0.22001846696190197,0.05140251465619454,0.358974358974359,1170
jlevin/guanaco-unchained-llama-2-7b,jlevin,0.4735042735042735,0.37843132520026146,-0.09507294830401203,0.011808563287600164,0.4376068376068376,1170
joehuangx/spatial-vicuna-7b-v1.5-LoRA,joehuangx,0.5076923076923077,0.3331692082669588,-0.17452309942534888,0.03539189009109325,0.40683760683760684,1170
joey00072/ToxicHermes-2.5-Mistral-7B,joey00072,0.6452991452991453,0.34663437319321044,-0.2986647721059349,0.09655041176971842,0.24957264957264957,1170
johnsnowlabs/BioLing-7B-Dare,johnsnowlabs,0.617948717948718,0.3365532068942373,-0.2813955110544807,0.08544543173111233,0.2905982905982906,1170
johnsnowlabs/JSL-MedLlama-3-8B-v2.0,johnsnowlabs,0.6188034188034188,0.35697995854956077,-0.26182346025385805,0.07889303438676358,0.24273504273504273,1170
johnsnowlabs/PhigRange-2.7B-slerp,johnsnowlabs,0.2717948717948718,0.36480430079540827,0.09300942900053649,0.025272588798164852,0.7350427350427351,1170
johnsnowlabs/PhigRange-DPO,johnsnowlabs,0.25811965811965815,0.3642274511885979,0.10610779306893975,0.026794007040512238,0.747008547008547,1170
johnsutor/mixture-of-gemmas-dare-linear,johnsutor,0.25384615384615383,0.8020805740977228,0.548234420251569,0.34053456809102245,0.7675213675213676,1170
johnsutor/mixture-of-gemmas-dare-ties,johnsutor,0.25384615384615383,0.8020805740977228,0.548234420251569,0.34053456809102245,0.7675213675213676,1170
johnsutor/mixture-of-gemmas-linear,johnsutor,0.2623931623931624,0.6484602156903491,0.38606705329718666,0.17986674126019814,0.7196581196581197,1170
johnsutor/mixture-of-gemmas-slerp,johnsutor,0.32051282051282054,0.4982281118607322,0.17771529134791164,0.06799198813619745,0.6786324786324787,1170
johnsutor/mixture-of-gemmas-ties,johnsutor,0.37094017094017095,0.4862611167069794,0.11532094576680846,0.031159387506115063,0.5863247863247864,1170
johnsutor/mixture-of-llamas-dare-linear,johnsutor,0.5495726495726496,0.47419044219225154,-0.07538220738039808,0.027483089988354005,0.39316239316239315,1170
johnsutor/mixture-of-llamas-dare-ties,johnsutor,0.7230769230769231,0.5349309826795622,-0.18814594039736088,0.047275684375185416,0.15726495726495726,1170
johnsutor/mixture-of-llamas-ties,johnsutor,0.558974358974359,0.3178045587351455,-0.24116980023921347,0.06050881130656965,0.36752136752136755,1170
jojo-ai-mst/thai-opt350m-instruct,jojo-ai-mst,0.25555555555555554,0.5661792359109875,0.310623680355432,0.1320193274993688,0.7333333333333333,1170
jondurbin/airoboros-13b,jondurbin,0.5827645051194539,0.3436128505443177,-0.23915165457513615,0.062484261735063995,0.310580204778157,1172
jondurbin/airoboros-13b-gpt4,jondurbin,0.594017094017094,0.3561192379575572,-0.23789785605953684,0.060481890414356324,0.3076923076923077,1170
jondurbin/airoboros-13b-gpt4-1.2,jondurbin,0.5837606837606838,0.33853621481481716,-0.24522446894586664,0.06747679419113901,0.305982905982906,1170
jondurbin/airoboros-13b-gpt4-1.3,jondurbin,0.5854700854700855,0.339113756664244,-0.24635632880584152,0.06620074312817498,0.3111111111111111,1170
jondurbin/airoboros-13b-gpt4-1.4,jondurbin,0.5972696245733788,0.34837951256956723,-0.24889011200381161,0.06667366081152885,0.30716723549488056,1172
jondurbin/airoboros-13b-gpt4-1.4-fp16,jondurbin,0.5965811965811966,0.3484627283631826,-0.24811846821801398,0.06623368973578721,0.3076923076923077,1170
jondurbin/airoboros-33b-2.1,jondurbin,0.6367521367521367,0.34089080503600255,-0.29586133171613416,0.09629669836202916,0.2512820512820513,1170
jondurbin/airoboros-33b-gpt4-1.2,jondurbin,0.6444444444444445,0.3421189621093397,-0.3023254823351048,0.09982672307612943,0.23931623931623933,1170
jondurbin/airoboros-33b-gpt4-1.3,jondurbin,0.6384615384615384,0.33655223711969595,-0.30190930134184246,0.0983690544531586,0.24615384615384617,1170
jondurbin/airoboros-33b-gpt4-1.4,jondurbin,0.6444444444444445,0.3350128396625858,-0.30943160478185866,0.1005715997723427,0.24273504273504273,1170
jondurbin/airoboros-33b-gpt4-2.0,jondurbin,0.6384615384615384,0.34012149925956864,-0.2983400392019698,0.09816074301357125,0.24273504273504273,1170
jondurbin/airoboros-33b-gpt4-m2.0,jondurbin,0.6316239316239316,0.3409192396806112,-0.2907046919433204,0.09312741882553079,0.24615384615384617,1170
jondurbin/airoboros-34b-3.2,jondurbin,0.6735042735042736,0.35169107279655215,-0.3218132007077214,0.1083791841202375,0.23076923076923078,1170
jondurbin/airoboros-34b-3.3,jondurbin,0.6743589743589744,0.35284024851533863,-0.3215187258436358,0.10925058372326357,0.2153846153846154,1170
jondurbin/airoboros-65b-gpt4-1.2,jondurbin,0.658974358974359,0.33971102570811806,-0.3192633332662409,0.11010949250327623,0.20683760683760682,1170
jondurbin/airoboros-65b-gpt4-1.3,jondurbin,0.6615384615384615,0.33973924913515124,-0.3217992124033103,0.11097551279909315,0.21196581196581196,1170
jondurbin/airoboros-65b-gpt4-1.4,jondurbin,0.6555555555555556,0.34287956360773636,-0.3126759919478192,0.10544446893760319,0.2222222222222222,1170
jondurbin/airoboros-65b-gpt4-1.4-peft,jondurbin,0.6581196581196581,0.3429542814462289,-0.3151653766734292,0.10631791284681426,0.2222222222222222,1170
jondurbin/airoboros-65b-gpt4-2.0,jondurbin,0.6666666666666666,0.342489020698269,-0.32417764596839765,0.11010249236397637,0.2222222222222222,1170
jondurbin/airoboros-65b-gpt4-m2.0,jondurbin,0.6504273504273504,0.3401086054107243,-0.31031874501662615,0.10602617559704162,0.20512820512820512,1170
jondurbin/airoboros-70b-3.3,jondurbin,0.7162393162393162,0.34428833747166304,-0.3719509787676532,0.14814599214417498,0.1658119658119658,1170
jondurbin/airoboros-7b,jondurbin,0.5307692307692308,0.3433460751357995,-0.18742315563343126,0.0433357721248445,0.36752136752136755,1170
jondurbin/airoboros-7b-gpt4,jondurbin,0.5307692307692308,0.34070731271562227,-0.1900619180536085,0.042309776040827154,0.38461538461538464,1170
jondurbin/airoboros-7b-gpt4-1.1,jondurbin,0.5461538461538461,0.3453764511344041,-0.20077739501944197,0.04800374665559124,0.358974358974359,1170
jondurbin/airoboros-7b-gpt4-1.2,jondurbin,0.5213675213675214,0.3311333878529778,-0.1902341335145436,0.04556562239326584,0.38803418803418804,1170
jondurbin/airoboros-7b-gpt4-1.3,jondurbin,0.5247863247863248,0.32842037020287573,-0.19636595458344908,0.04570313789532683,0.38974358974358975,1170
jondurbin/airoboros-7b-gpt4-1.4,jondurbin,0.5393162393162393,0.3369614388667397,-0.2023548004494996,0.049575870509683026,0.35384615384615387,1170
jondurbin/airoboros-7b-gpt4-1.4.1-qlora,jondurbin,0.5273504273504274,0.3248555577611892,-0.20249486958923818,0.04761205681849206,0.38461538461538464,1170
jondurbin/airoboros-c34b-2.1,jondurbin,0.5470085470085471,0.33658982113539115,-0.2104187258731559,0.04893940333880884,0.3487179487179487,1170
jondurbin/airoboros-c34b-2.2.1,jondurbin,0.5470085470085471,0.3339143938642511,-0.21309415314429597,0.05165479974904704,0.3418803418803419,1170
jondurbin/airoboros-gpt-3.5-turbo-100k-7b,jondurbin,0.5307692307692308,0.33613819934718014,-0.19463103142205063,0.04491978385003347,0.37948717948717947,1170
jondurbin/airoboros-l2-13b-2.1,jondurbin,0.5512820512820513,0.3317908099287461,-0.21949124135330522,0.052558637657712855,0.3572649572649573,1170
jondurbin/airoboros-l2-13b-2.2.1,jondurbin,0.6094017094017095,0.3303700679810926,-0.27903164142061687,0.08270646381204383,0.2905982905982906,1170
jondurbin/airoboros-l2-13b-3.0,jondurbin,0.5982905982905983,0.3258034648108283,-0.27248713347977,0.0805196977327227,0.29743589743589743,1170
jondurbin/airoboros-l2-13b-gpt4-1.4.1,jondurbin,0.5914529914529915,0.3266895103893294,-0.26476348106366204,0.0754979440982883,0.30085470085470084,1170
jondurbin/airoboros-l2-13b-gpt4-2.0,jondurbin,0.5905982905982906,0.3463671584973512,-0.24423113210093939,0.06448982312041165,0.29572649572649573,1170
jondurbin/airoboros-l2-13b-gpt4-m2.0,jondurbin,0.5914529914529915,0.35164842154565423,-0.23980456990733723,0.06157135173876413,0.2923076923076923,1170
